layer_slug_s,b1g_code_s,dct_isPartOf_sm,b1g_status_s,suppressed_b,dc_subject_sm,b1g_dateAccessioned_s,dc_format_s,b1g_keyword_sm,layer_geom_type_s,dct_provenance_s,dct_accrualMethod_s,b1g_image_ss,dct_issued_s,dc_description_s,dc_identifier_s,dct_accessRights_sm,dct_temporal_sm,b1g_date_range_drsim,solr_year_i,dc_rights_s,dct_alternativeTitle_sm,dc_language_sm,dc_title_s,dct_references_s,b1g_dateRetired_s,layer_id_s,b1g_child_record_b,dc_type_sm,dc_publisher_sm,b1g_centroid_ss,Place Names entered manually,Bounding Box,Place Name
e4ca7cf5abfe4afca283b1ab9bdcb7ef_12,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,CZMP|baltimore county|2016,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,CZMP points for Baltimore County from 2016.,https://hub.arcgis.com/datasets/e4ca7cf5abfe4afca283b1ab9bdcb7ef_12,,2016.0,[2016 TO 2016],2016,Public,,English,"Comprehensive Zoning Map Process (CZMP) Issues Points: Baltimore County, Maryland, 2016","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/e4ca7cf5abfe4afca283b1ab9bdcb7ef_12"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/e4ca7cf5abfe4afca283b1ab9bdcb7ef_12.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/12""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.425,-76.615","Baltimore County, Maryland|Maryland","-76.86,39.2,-76.37,39.65","Baltimore County, Maryland|Maryland"
9251007e020f49828f8d11c56a6ef27d_0,04b-24005,04b-24005,Active,False,Society,4/5/2019,Shapefile,polling places|elections|Baltimore County|political,Vector,University of Maryland,ArcGIS Hub,,9/27/2016,This is a point feature class showing the polling place locations for Baltimore County.,https://hub.arcgis.com/datasets/9251007e020f49828f8d11c56a6ef27d_0,,,[2016 TO 2016],2016,Public,,English,"Polling Places: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/9251007e020f49828f8d11c56a6ef27d_0"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/9251007e020f49828f8d11c56a6ef27d_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Political/Political/MapServer/0""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.45,-76.605","Baltimore County, Maryland|Maryland","-76.86,39.22,-76.35,39.68","Baltimore County, Maryland|Maryland"
6e285019aa38494a98455fca4e96e472_0,04b-24005,04b-24005,Active,False,Society,4/5/2019,Shapefile,church|houses of worship|facilities,Vector,University of Maryland,ArcGIS Hub,,6/27/2018,"Locations of the houses of worship in Baltimore County, Maryland as of April 25, 2018. The data was created using the baltimore county facilities data by querying the following code: LEVELNAME2 = 'HOUSES OF WORSHIP' and removing points that were part of the religious institution's campus but not houses of worship.",https://hub.arcgis.com/datasets/6e285019aa38494a98455fca4e96e472_0,,,[2018 TO 2018],2018,Public,,English,"Houses of Worship: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/6e285019aa38494a98455fca4e96e472_0"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/6e285019aa38494a98455fca4e96e472_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Facilities/Facilities/MapServer/0""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.46,-76.615","Baltimore County, Maryland|Maryland","-76.87,39.21,-76.36,39.71","Baltimore County, Maryland|Maryland"
23777c3d6bc44b1d90f45666acc8e854_4,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,czmp|baltimore county|2000,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,The Comprehensive Zoning Map Process (CZMP) takes place every four years where any citizen may request a zoning change on any property in the County. The request for change is mapped as an issue. The County Council enacting legislation for each issue whether to retain the existing zoning or to enact a different zone(s) or district(s).,https://hub.arcgis.com/datasets/23777c3d6bc44b1d90f45666acc8e854_4,,2000.0,[2000 TO 2000],2000,Public,,English,"Comprehensive Zoning Map Process (CZMP) Issues: Baltimore County, Maryland, 2000","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/23777c3d6bc44b1d90f45666acc8e854_4"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/23777c3d6bc44b1d90f45666acc8e854_4.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/4""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.465,-76.615","Baltimore County, Maryland|Maryland","-76.87,39.21,-76.36,39.72","Baltimore County, Maryland|Maryland"
7717b80181d54ef5882485b19b66c139_8,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,czmp|baltimore county|2008,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,The Comprehensive Zoning Map Process (CZMP) takes place every four years where any citizen may request a zoning change on any property in the County. The request for change is mapped as an issue. The County Council enacting legislation for each issue whether to retain the existing zoning or to enact a different zone(s) or district(s).,https://hub.arcgis.com/datasets/7717b80181d54ef5882485b19b66c139_8,,2008.0,[2008 TO 2008],2008,Public,,English,"Comprehensive Zoning Map Process (CZMP) Issues: Baltimore County, Maryland, 2008","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/7717b80181d54ef5882485b19b66c139_8"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/7717b80181d54ef5882485b19b66c139_8.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/8""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.465,-76.62","Baltimore County, Maryland|Maryland","-76.87,39.21,-76.37,39.72","Baltimore County, Maryland|Maryland"
cb933c79b39843a4a135272bde09f8f8_2,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,czmp|baltimore county|1996,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,The Comprehensive Zoning Map Process (CZMP) takes place every four years where any citizen may request a zoning change on any property in the County. The request for change is mapped as an issue. The County Council enacting legislation for each issue whether to retain the existing zoning or to enact a different zone(s) or district(s).,https://hub.arcgis.com/datasets/cb933c79b39843a4a135272bde09f8f8_2,,1996.0,[1996 TO 1996],1996,Public,,English,"Comprehensive Zoning Map Process (CZMP) Issues: Baltimore County, Maryland, 1996","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/cb933c79b39843a4a135272bde09f8f8_2"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/cb933c79b39843a4a135272bde09f8f8_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/2""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.47,-76.61","Baltimore County, Maryland|Maryland","-76.87,39.22,-76.35,39.72","Baltimore County, Maryland|Maryland"
007ba19409004effab261b2de75f5144_3,04b-24005,04b-24005,Active,False,Location,2/7/2020,Shapefile,baltimore county|cultural,Vector,University of Maryland,ArcGIS Hub,,3/22/2017,"Landmarks list for Baltimore County, Maryland.",https://hub.arcgis.com/datasets/007ba19409004effab261b2de75f5144_3,,2017.0,[2017 TO 2017],2017,Public,Landmarks List,English,"Landmarks List: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/007ba19409004effab261b2de75f5144_3"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/007ba19409004effab261b2de75f5144_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Historic/Historic/MapServer/3""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.88,39.19,-76.34,39.72","Baltimore City County, Maryland|Maryland"
d91829dc442f47cda7907c34502042a1_2,04b-24005,04b-24005,Active,False,Location,4/5/2019,Shapefile,baltimore county|historic|cultural,Vector,University of Maryland,ArcGIS Hub,,3/22/2017,Locations of Maryland Inventory of Historic Places in Baltimore County.,https://hub.arcgis.com/datasets/d91829dc442f47cda7907c34502042a1_2,,,[2017 TO 2017],2017,Public,,English,"Maryland Inventory of Historic Places(MIHP): Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/d91829dc442f47cda7907c34502042a1_2"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/d91829dc442f47cda7907c34502042a1_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Historic/Historic/MapServer/2""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.88,39.19,-76.34,39.72","Baltimore City County, Maryland|Maryland"
dd46d384d67a4304a6c57f65e5db13c7_0,04b-24005,04b-24005,Active,False,Location,5/29/2019,Shapefile,,Vector,University of Maryland,ArcGIS Hub,,5/3/2019,There is no description available.,https://hub.arcgis.com/datasets/dd46d384d67a4304a6c57f65e5db13c7_0,,,[2019 TO 2019],2019,Public,,English,"Rental License: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/dd46d384d67a4304a6c57f65e5db13c7_0"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/dd46d384d67a4304a6c57f65e5db13c7_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Apps/RentalLicenses/MapServer/0""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.88,39.2,-76.34,39.71","Baltimore City County, Maryland|Maryland"
ece87341dc134f39b644fbad1f7abfd1_0,04b-24005,04b-24005,Active,False,Structure,4/5/2019,Shapefile,baltimore county|Active Development|permits,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,This dataset includes Baltimore County building permits issued since 2009. Some older permits are also included.,https://hub.arcgis.com/datasets/ece87341dc134f39b644fbad1f7abfd1_0,,,[2017 TO 2017],2017,Public,,English,"Building Permits: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/ece87341dc134f39b644fbad1f7abfd1_0"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/ece87341dc134f39b644fbad1f7abfd1_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/ActiveDevelopment/MapServer/0""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.46,-76.61","Baltimore County, Maryland|Maryland","-76.88,39.2,-76.34,39.72","Baltimore City County, Maryland|Maryland"
0a34183937db4f619a273e4155f41b3f_11,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,stormwater easements|stormwater management reservations|utility easements|ingress easements|egress easements|easements,Vector,University of Maryland,ArcGIS Hub,,5/16/2018,"Easements in Baltimore County, Maryland are created as the right to use another persons land for a stated purpose. It may involve a general or specific portion of a property. These property boundaries include Ingress and Egress Easement,Stormwater Management Easement, Stormwater Management Reservation and Utility easement.",https://hub.arcgis.com/datasets/0a34183937db4f619a273e4155f41b3f_11,,,[2018 TO 2018],2018,Public,,English,"Easements: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/0a34183937db4f619a273e4155f41b3f_11"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/0a34183937db4f619a273e4155f41b3f_11.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/LandusePlanning/Landuse/MapServer/11""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.47,-76.61","Baltimore County, Maryland|Maryland","-76.88,39.22,-76.34,39.72","Baltimore City County, Maryland|Maryland"
fb29e6f49e934678ba5802d3755db820_12,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,easement|floodplain easement|floodplain,Vector,University of Maryland,ArcGIS Hub,,5/16/2018,"This layer maps all the floodplain easements in the county. A floodplain easement is a legally enforceable agreement between the landowner and the County for the purpose of conservation of the floodplain. Floodplain easement polygons must not overlap, and can exist over more than one parcel.",https://hub.arcgis.com/datasets/fb29e6f49e934678ba5802d3755db820_12,,,[2018 TO 2018],2018,Public,,English,"Floodplain Easement: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/fb29e6f49e934678ba5802d3755db820_12"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/fb29e6f49e934678ba5802d3755db820_12.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/LandusePlanning/Landuse/MapServer/12""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.47,-76.61","Baltimore County, Maryland|Maryland","-76.88,39.22,-76.34,39.72","Baltimore City County, Maryland|Maryland"
45eb6e8b5e8446848b44f1f9307ec5f6_10,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,baltimore county|2016|zoning,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,,https://hub.arcgis.com/datasets/45eb6e8b5e8446848b44f1f9307ec5f6_10,,2012.0,[2012 TO 2012],2012,Public,,English,"Comprehensive Zoning Map Process (CZMP) Issues: Baltimore County, Maryland, 2012","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/45eb6e8b5e8446848b44f1f9307ec5f6_10"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/45eb6e8b5e8446848b44f1f9307ec5f6_10.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/10""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.625","Baltimore County, Maryland|Maryland","-76.88,39.22,-76.37,39.69","Baltimore County, Maryland|Maryland"
41c5495992b345a5b3d7cb533f8116b4_3,04b-24005,04b-24005,Active,False,Economy,4/5/2019,Shapefile,baltimore county|community plans|landuse,Vector,University of Maryland,ArcGIS Hub,,3/22/2017,"Boundaries for all the adopted community plans in Baltimore County. Community Plans are created to develop community-specific detail, relevant policies, and implementation strategies necessary to fulfill planning objectives of the communities.",https://hub.arcgis.com/datasets/41c5495992b345a5b3d7cb533f8116b4_3,,,[2017 TO 2017],2017,Public,,English,"Community Plans: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/41c5495992b345a5b3d7cb533f8116b4_3"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/41c5495992b345a5b3d7cb533f8116b4_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/LandusePlanning/Landuse/MapServer/3""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.395,-76.605","Baltimore County, Maryland|Maryland","-76.89,39.19,-76.32,39.6","Baltimore City County, Maryland|Maryland"
b202b03fa1b04329b0f2d13465e38c6f_7,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,government lands|baltimroe county,Vector,University of Maryland,ArcGIS Hub,,7/12/2017,,https://hub.arcgis.com/datasets/b202b03fa1b04329b0f2d13465e38c6f_7,,,[2017 TO 2017],2017,Public,,English,"Government Lands: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/b202b03fa1b04329b0f2d13465e38c6f_7"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/b202b03fa1b04329b0f2d13465e38c6f_7.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/LandusePlanning/Landuse/MapServer/7""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.89,39.19,-76.33,39.72","Baltimore City County, Maryland|Maryland"
217c84d9ed914b01afff255f8abf950f_2,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,Baltimore|Baltimore County|Subdivisions|property|landuse,Vector,University of Maryland,ArcGIS Hub,,8/24/2016,Subdivision boundaries for Baltimore County.,https://hub.arcgis.com/datasets/217c84d9ed914b01afff255f8abf950f_2,,,[2016 TO 2016],2016,Public,,English,"Subdivisions: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/217c84d9ed914b01afff255f8abf950f_2"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/217c84d9ed914b01afff255f8abf950f_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Property/Property/MapServer/2""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.46,-76.61","Baltimore County, Maryland|Maryland","-76.89,39.2,-76.33,39.72","Baltimore City County, Maryland|Maryland"
26faa41ad9e1445c95b8b95c1ba4559c_6,04b-24005,04b-24005,Active,False,Transportation,4/5/2019,Shapefile,baltimore county|roads|alleys|driveways,Vector,University of Maryland,ArcGIS Hub,,7/12/2017,,https://hub.arcgis.com/datasets/26faa41ad9e1445c95b8b95c1ba4559c_6,,,[2017 TO 2017],2017,Public,,English,"Alleys and Driveways: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/26faa41ad9e1445c95b8b95c1ba4559c_6"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/26faa41ad9e1445c95b8b95c1ba4559c_6.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Transportation/Centerlines/MapServer/6""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.46,-76.61","Baltimore County, Maryland|Maryland","-76.89,39.2,-76.33,39.72","Baltimore City County, Maryland|Maryland"
73ab7a6d5f3c451d8fae0a7d3bc65f58_0,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,Baltimore County|address|facilities,Vector,University of Maryland,ArcGIS Hub,,9/27/2016,This entity is a point feature class within ESRI's Geodatabase. It stores the geographic location for an address location and will contain a unique feature identifier. Each location can represent one to many address designations.,https://hub.arcgis.com/datasets/73ab7a6d5f3c451d8fae0a7d3bc65f58_0,,,[2016 TO 2016],2016,Public,,English,"Address Points: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/73ab7a6d5f3c451d8fae0a7d3bc65f58_0"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/73ab7a6d5f3c451d8fae0a7d3bc65f58_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Facilities/Address/MapServer/0""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.46,-76.61","Baltimore County, Maryland|Maryland","-76.89,39.2,-76.33,39.72","Baltimore City County, Maryland|Maryland"
